label,question,syn_question
記者周湘芸新北報導國民黨總統初選參選人朱立倫今天三重空軍眷村私下舉辦朱隊友網聚更親自下廚煮水餃及蛋花湯展現暖男一面近期國民黨總統初選議題備受關注網友透露不喜歡爭辯遇到委屈不願說破但事實證明參與聚會新北市議員葉元透露今天到場網友約50朱立倫臉書上長期支持者包含大學教官芭蕾舞老師計程車司機聚會中網友們提出不少建議包括希望朱立倫增加網路聲量少穿黑色衣服希望外界解釋換柱事件原委葉元說這場朱隊友網聚持續近小時朱立倫網友建議有問必答而面網友國民黨初選制度表達不滿希望朱強硬回應黨爭議不斷換柱事件朱立倫說出身背景養成走偏鋒強調ㄏㄜˊ合作和解遇到委屈不願說破朱立倫說雖不喜歡爭辯但事實證明國民黨前主席洪秀柱私下感情其實非常關心選情朱立倫今三重空軍眷村私下舉辦朱隊友網聚新北市議員葉元提供,"記者陳昀台北報導高雄市長韓國瑜昨天首度鬆口說若國民黨中央五人小組徵選納入總統初選民調意願他會說Yes, I do對此已表態參選總統前新北市長朱立倫上午北農公司同棟餐廳參加活動時受訪表示靜觀說不定其他人韓國瑜首次鬆口Yes, I do.朱立倫表示想整個定案現在黨中央還沒徵詢相關動作應該月10日才會確定過程靜觀說不定其他人朱說最近太多人說朱立倫適合適合不夠他會努力加油變最強朱立倫上午出席台北市中原客家崇正會會員大會問到北農公司沒熟悉感朱立倫笑說過去新北果菜公司台北農產公司關係密切他常來交流媒體問這的會挑戰大位哈哈大笑說那就給加油高雄市長韓國瑜昨天首度鬆口說若國民黨中央五人小組徵選納入總統初選民調意願他會說Yes, I do對此已表態參選總統前新北市長朱立倫上午北農公司同棟餐廳參加活動時受訪表示靜觀說不定其他人資料",1
野外遊玩仔細發現奇特生物或許看到珍貴昆蟲這位日本女子意外發現隻巨大幼蟲帶回家飼養後令超意外這位日本女子家人琉球島上遊玩時島上一片腐木森林中發現隻超巨型白色幼蟲看到這種蟲子會覺得有點可怕帶回家飼養連觸碰應不敢認真抓起蟲子觀察身體十分肥大頭部非常硬身上佈滿許黑點前面黑色邊緣則是紅褐色嘴巴咀嚼式口器顎部起來強有力身體部分非常柔軟外型有點大型蠶寶寶女子覺得這昆蟲起來有趣決定帶回家飼養堅信體型一定某種東西幼蟲回家每天用腐爛枯木形成腐殖質來餵養幼蟲創造適合牠生長環境一段時間細心呵護照料大幼蟲真的一點一點長大並成型最後竟蛻變成隻獨角仙這讓女子驚喜獨角仙經算珍貴體型更是難得獨角仙日本非常受歡迎這位女子真的幸運,全聯福利中心崛起一段時間成為許多民眾購買民生用品生鮮食物首選超市日前網友發現全聯悄悄漲價一波比起量販店超市許多人喜歡全聯購買東西全聯這麼強全聯似乎趴量販店有網友好奇在網路上問說全聯以前便宜方便超市趴現在東西越來越貴家樂福推小型超市搶市場美聯社越來越全聯優勢似乎復以往贏過多數超市關鍵到底網友精闢列出優缺點優點價格算平實多數超市相比簡直佛心常常會有特價品店面很多想買東西方便門市乾淨明亮不會一堆奇怪食物味福利熊實太洗腦缺點特價品會先調價買一送店面賣東西不齊全人多會支援收銀載具還會列印明細其實早期全聯收購很多軍公教福利社據點加上便宜價格奠定強大基礎尤其廣告行銷非常成功完美定位民眾心目中形象價格變貴方便門市屹立不搖,0
國際新聞中心綜合報導澳洲綠黨參議員華特斯Larissa Waters日創下澳洲政治史紀錄成為第一國會殿堂袒胸哺乳華特斯生孩子日首度回到上議院並帶孩子表決時哺乳推文說女兒阿里亞Alia感到驕傲 第一聯邦議會中哺乳嬰兒澳洲去年修法保障政治人物帶小孩工作場所容許國會殿堂哺乳創造一個家庭友善 議會環境此後始終沒有議員真的國會哺乳歐新社,喬伊斯慘遭不明人士砸派高EQ回應圖擷abc即時新聞綜合報導澳大利亞航空Qantas 執行長喬伊斯Alan Joyce今天演講過程中突然一名男子砸派當場露出傻眼表情並罵一聲他媽f***ing heck事後則說事件一頭霧水還開玩笑稱搞不清楚派口味綜合外媒報導喬伊斯今天演講時慘遭砸派砸派男子隨即警方帶走他則化解尷尬說當你是一家航空公司執行長年這種事情稀奇還開玩笑說沒機會吃派卡眼鏡喬伊斯展現高EQ表示目前最大問題我離開伯斯前需要一個清潔劑請推薦一下西澳人報編輯哈維Ben Harvey稱讚喬伊斯處理冷靜非常報導提到澳洲航空股票市值目前年來最高目前砸派男拘捕清楚砸派動機砸派男身份未曝光砸派男拘捕圖擷abc,0
"韓國瑜說Yes, I do回家佳芬姐說話2019-05-17 23:22 聯合報 記者 聯合報 記者 徐白櫻 即時報導高雄市長韓國瑜今天接受中天電視台專訪明確表態說若國民黨人小組徵詢參選總統意願他會回說Yes, I do我願意主持人王正追問不知妻子李佳芬會看待話說韓笑回說肉麻話說出口會直接告訴說決定幹追隨我主持人王正問韓國瑜上次講Yes, I do這句話是否是婚禮佳芬姐說話韓回說其實說Please, don’t do me like that.拜託不要凶Yes, I do韓國瑜說家萬事興妻子顧慮一定希望老公健康希望老公健康垮掉北農時期白白胖胖雙眼炯炯發光印堂發亮可說翩翩美男子年後變垂垂老矣精氣神嚴重受傷家裡外面角度不同最終一句話進廚房不能怕熱人生選擇",韓國瑜批民進黨 選票中南部但心中南部2019-05-17 21:13 聯合報 記者 聯合報 記者 楊濡嘉 即時報導高雄市長韓國瑜接受中天電視新聞深喉嚨專訪時說民進黨選票中南部但心中南部國民黨不團結必敗韓國瑜說參選一系列一個重點高雄市民交代市長月看到南台灣的生命力沒有放出高雄時小媳婦一句話不要重北輕南北部當官思維可能只給一點預算說民進黨選票中南部但心中南部南台灣經濟可能從雲林以南沒有一國際機場資源生命力沒開發外國人台北台灣高雄關注度不夠去年全世界高雄高雄來選一位不一樣市長不一樣故事引起國際人士高雄觀光發現連一個國際機場沒南台灣是一階段台澎金馬發展重點國民黨擬參選者韓國瑜認為國民黨團結不見得贏不團結必敗這是整個中華民國生死存亡之戰抬高高度君子之爭大局著想高度一直黑未告一人,0
台灣觀光遊客很多亞洲國家少數而亞洲外表其實西方人感覺一點其實日本香港韓國大陸人講話常常會猜不到亞洲國家那要分辨妹子台灣人大陸流行趨勢越來越走路上光靠女生打扮一定分辨網友在網路上問說觀光景點常看到自由行大陸人覺得大陸女生台灣女生其實不難分辨知道差雖然現年輕人穿搭相似整體感覺不太一樣想問一下判斷想不到網友討論意外熱烈通常認為講話難判斷講話很難韓國人日本大致五官有點差異氣質太專業觀察過網友說打扮化妝其實明顯更偏韓系大陸女生口紅擦很紅眉毛化劍眉妝容比台灣豔麗很多台灣女生更韓系尤其口紅,剛交往男女朋友發現方有不喜歡習慣會果斷放生希望改變女生外表光鮮亮麗其實生活衛生習慣並不好容易另一半嚇走瑞典藝人馬丁節目中分享一個例子說有次交往某任女朋友內衣常常不洗重複穿幾天這讓忍不住懷疑會不會內褲重複穿這話題引起自義大利吳子龍共鳴分享一個更恐怖衛生習慣例子吳子龍說台灣女生衛生習慣真的無法接受經去某任女友家因為剛一起第一次方家難掩興奮感覺進到女友家廁發現內衣褲晾裡面超傻眼內衣褲晾廁所沒洗廁所最潮濕髒最多細菌女友解釋不想看到內衣褲吳子龍決定果斷分手現場其他人紛紛緩頰認為搞不好住地方沒得曬衣服會放廁所自然風乾可能中外文化差異的關係接受不行網友認為有點小題大作真的沒地方曬台灣人不會分手原來男生注重,0
立法院本週五將針行政院藍委賴士葆綠委林岱樺三版本同性專法表決民進黨主席卓榮泰今表示希望院版今天中常會中會表達民進黨立場卓榮泰今中常會前受訪表示今天中常會會針立法院前審查重大法案民進黨會表示黨基本態度說天立法院重大法案審查知道外面重視部分行政院已經做非常周延先審慎處理包括名稱內容希望院版今天會表達黨立場中時 ,民進黨總統初選預計22日召開中執會確定相關時程民進黨主席卓榮泰今天臉書自爆負責協調五人小組今天見面五個老朋友湊一起先聊聊媽媽經太太談談明天以後該做工作強調願意台灣母親一份心卓榮泰臉書表示很多會特別日子媽媽太太會幸福小約定吃頓大餐送個小禮物寫張卡片⋯⋯希望這種幸福經常偶爾出現一定一天透露今天五個老朋友湊一起先聊聊媽媽經太太談談明天以後該做工作商量討論分頭進行願意台灣母親一份心文末附註希望事事能圓滿台灣母親平安無事工商 ,0
中國人大代表許沛表示送貓熊給高雄建議是否送去高雄一定中央層面決定圖擷潘恆旭臉書即時新聞綜合報導中國欲贈送兩隻貓熊給高雄過程一波三折今天高雄市觀光局長潘恆旭解釋中國人大代表許沛提案許沛今天澄清一週前已經北京參加兩會未潘見面並說送貓熊兩會提案台灣媒體可能確實過度解讀中央社報導許沛今天全國人大第二次會議會表示送貓熊給高雄今年兩會提出建議案強調貓熊是否高雄一定中央層面決定解釋會提出此建議過去團團圓圓送到台北動物園送隻貓熊去高雄台灣南部就近看貓熊一定開心潘恆旭臉書表示一週前貓熊一事重慶方面見面打臉潘恆旭說法稱一週前北京參加兩會雙方並未見面並說台灣媒體可能確實解讀,記者謝君臨台北報導中國重慶動物園有意送兩隻貓熊融融雄雄給高雄壽山動物園高市觀光局長潘恆旭昨表示成立貓熊小組迎接雄雄融融行政院長蘇貞昌今問到是否支持中國送貓熊給高雄蘇表示過去這種講法認為不切實際現在八字還沒有一撇沒有評論潘恆旭昨受訪時證實中國全國人大台灣省代表團代表全國台聯副會長許沛週抵台接觸表示重慶動物園將要贈送兩隻貓熊給壽山動物園歲母貓熊融融歲公貓熊雄雄希望可替壽山動物園帶來更人潮門票高市觀光局也將成立貓熊小組預計月重慶考察蘇貞昌今天上午赴立法院接受立委質詢步入議場前接受媒體訪問自中國引進貓熊至高雄議題發表看法蘇貞昌說過去有過這種講法之前方面做法認為不切實際那現狀況究竟八字還沒有一撇沒有評論陸委會表示重慶動物園有意贈大貓熊必須高雄壽山動物園主管機關農委會提出申請符合相關防檢疫規定可循台北動物園引進大貓熊模式處理行政院長蘇貞昌12日赴立院接受施政總質詢記者朱沛雄攝,1
貨出去進來高雄發大財高雄市長韓國瑜上任兌現選前承諾全力拚經濟名嘴許聖梅昨晚臉書PO出百字文感謝韓國瑜開心寫高雄發大財許聖梅會突然做出此番宣言原來受邀主持2019全球城市小姐選拔高雄舉行總決賽記者會市長韓國瑜特地響應出席還承諾這支美麗隊伍成高雄市形象大使時月號的總決賽不會缺席事臉書感謝韓國瑜出席自爆兩人聊天內容佳芬以前一起跑教育部韓記得妳以前很多追喔…市長不要爆我料放心不會問不要選總統最後更開心寫高雄發大財中時電子報,鄭俊英不雅片群組2015年話曝光圖翻攝韓流微博友人鄭俊英群組自曝餵女人安眠藥圖翻攝韓流微博鄭俊英透露拍影片上傳群組圖翻攝韓流微博30歲歌手鄭俊英近日捲入BIGBANG前成員勝利不雅片群組風波12日下午鄭俊英現身機場說不起便快閃離開今晚間韓媒曝光鄭俊英話群組截圖早2016年唆使餵女下安眠藥強姦得逞朋友群組秀出偷拍影音炫耀今晚間SBS披露鄭俊英偷拍淫片群組話內容2015年便要求朋友拍下不雅照片傳到群組2016年朴姓友人群組自曝餵女子安眠藥後強姦同年月鄭俊英群組炫耀女伴朴姓友人建議絲襪中間拍顆顆顆顆2016年月眾人群組討論撿屍成功崔姓歌手金姓友人說完全暈過暈過辦崔姓歌手說發一下活著女人影音金姓友人說暈了話開閃光燈拍照片鄭俊英則回強姦顆顆顆中時電子報,0
韓國瑜批民進黨 選票中南部但心中南部2019-05-17 21:13 聯合報 記者 聯合報 記者 楊濡嘉 即時報導高雄市長韓國瑜接受中天電視新聞深喉嚨專訪時說民進黨選票中南部但心中南部國民黨不團結必敗韓國瑜說參選一系列一個重點高雄市民交代市長月看到南台灣的生命力沒有放出高雄時小媳婦一句話不要重北輕南北部當官思維可能只給一點預算說民進黨選票中南部但心中南部南台灣經濟可能從雲林以南沒有一國際機場資源生命力沒開發外國人台北台灣高雄關注度不夠去年全世界高雄高雄來選一位不一樣市長不一樣故事引起國際人士高雄觀光發現連一個國際機場沒南台灣是一階段台澎金馬發展重點國民黨擬參選者韓國瑜認為國民黨團結不見得贏不團結必敗這是整個中華民國生死存亡之戰抬高高度君子之爭大局著想高度一直黑未告一人,如獲提名帶職辭職參選 韓國瑜未來會表態2019-05-17 20:54 聯合報 記者 聯合報 記者 楊濡嘉 即時報導高雄市長韓國瑜接受中天電視新聞深喉嚨專訪談到未來初選勝出國民黨提名參選總統會辭職參選帶職參選未明白表示說未來會正式表態不會離開高雄會紮營在高雄南北雙子城方式台灣經濟衝起韓國瑜說高雄為台灣經濟付出很多包括犧牲環境高雄應該中央政府重視選上心境不一樣不會高雄討價還價一塊給五毛心不在高雄說擬參選人中沒有人高雄感情主持人問他離開高雄假設韓國瑜說這假設存在完全不用擔心雙首長制行政院長台北總統高雄每星期分到兩地上班有人想到暗殺高雄軍區找一個軍區有人說沒辦公室好像說總統上班沒有原子筆一樣鑽牛角尖,1
日前一名女網友Dcard分享男友女同事竟然想爭副駕駛座荒謬故事不少網友聽完傻眼更網友喊下次坐車頂這名原PO表示男友公司裡有一群同事一人女生常常一群一起出去玩每次出門那名女同事會直接坐在副駕事發當天原PO一起吃飯這名女同事主動開副駕發現原PO坐在裡面當下臭臉把門甩吃完飯車時那名女同事問原PO妳換位子妳瘦坐後面我覺擠當下一名男同事看不下去制止那名女同事作罷沒想到原PO晚上看見這名女同事群組內發起邀約說台中玩還標記原PO男友問說別帶女友一起坐後座原PO表示事實男友座車不小懷疑是不是真的單純因為後座擠想坐在副駕底下網友紛紛罵那名女同事感覺婊子基本禮節懂沒公主命擺什麼公主病中時電子報,孩子幾歲父母會掛心一名媽媽臉書發文表示很久沒看到兒子近日收到一張照片相當感動表示看到背影一種幸福仔細其實張交通違規罰單照片貼文一出引來上千留言網友紛表示媽媽幽默耶好貴背影有媽媽PO文表示看到兒子背影一種幸福翻攝爆廢公社有位媽媽爆廢公社臉書社團PO出照片表示很久沒看到兒子看到背影一種幸福照片看到張寫高雄市政府警察局舉發違反道路交通管理事件紅色通知單下方則是一名男子騎著黃色機車違規時照相機拍背影網友紛留言媽媽幽默表示皮癢藤條在家恭候好貴背影不少人受感動表示笑笑哭眼睛突然濕濕安心兒子還活有人建議不要繳罰單很快兒子會回家找老媽中時電子報,0
澳洲總理莫里森歐新社即時新聞綜合報導澳洲媒體10日踢爆當局擬修法LGBT指女同性戀者男同性戀者雙性戀者跨性別者學生教師因性傾向性別認同交往狀況宗教學校拒收開除引發撻伐聲浪對此澳洲總理莫里森Scott Morrison回應提出法案禁止性別認同歧視承諾將禁止宗教學校拒收同性戀學生綜合外媒報導一份非公開宗教保護審查報告顯示澳州部分州法律規範具宗教背景學校拒收LGBT學生教師報告內容呼籲將此法律納入聯邦法莫里森10日媒體問及此事時表示澳州部分州法律早就明定部分宗教學校因學生教師性傾向拒收但聯邦政府當局暫打算修法改變既有條文這份爆料引發社會撻伐認為這是一種宗教壓迫連當天主教組織無法認同莫里森昨13日再度回應聲稱會提出一個簡單法案遏止性別歧視禁止宗教學校拒收LGBT學生教師終結家長學生困惑焦慮強調該份宗教保護審查報告原意保護LGBT學生免歧視請民眾勿謠言混淆視聽,澳洲前總理滕博爾24日下台歐新社即時新聞綜合報導澳洲總理滕伯爾Malcolm Turnbull面臨家政黨自由黨二度逼宮24日召開黨團會議依約參加黨魁改選辭去國會主席新總理則財政部長莫里森Scott Morrison接任雪梨先驅晨報報導雪梨杜莎夫人蠟像館Madame Tussauds經理康納立Mark Connolly透露館內先前原決定10月24日滕博爾64歲生日時換上一尊蠟像如今總理更替康納立坦言確定是否每任總理任期間做出蠟像康納立進一步表示同仁多次討論決定停止製作澳洲總理蠟像認為『世界領袖會議室』保持現狀最好選擇非提供參觀民眾一個充滿『澳洲卸任總理蠟像』會議室滕博爾下台淪為澳洲10年位下台總理六人均未能做滿三年一任總理任期報導指出過去10年唯一雪梨杜莎夫人蠟像館公開展出總理蠟像前總理朱莉亞·吉拉德Julia  Gillard蠟像新任澳洲總理莫里森左一全家福法新社,0
陳建州透露復仇計劃黑暗中撇屁全場來賓逗得哈哈大笑圖取材自神隊友 Youtube模範夫妻檔陳建州黑人范瑋琪范范結婚年育有一對雙胞胎兒子飛飛翔翔一家四口深得粉絲喜愛樂分享生活大小事陳建州近日神隊友透露帶飛翔兄弟搭飛機時疑似遭身旁乘客歧視脾氣陳建州說會不爽陳建州近日神隊友透露帶飛翔兄弟搭飛機時發現身旁乘客一邊瞄父子口中一邊念No陳建州說剛好好死死坐旁邊乘客還不耐煩碎念Come on然後把耳機戴乘客一連串舉動陳建州覺得受歧視提到會不爽這種感覺好像歧視爸爸歧視小孩喜歡小孩秒陳建州則說深夜一個復仇計劃黑暗中撇屁陳建州說完笑歪全場來賓逗得哈哈大笑說太幼稚【完整版】有神隊友帶孩子出國親子旅遊讚│神隊友 2019.05.13內容21分40秒中時電子報,原來黑人妹妹懷了雙胞胎圖翻攝自臉書藝人陳建州黑人范瑋琪范范結婚年育有一對雙胞胎兒子飛飛翔翔一家四口深得粉絲喜愛13日開心宣布喜訊透露家裡一對雙胞胎原來黑人妹妹懷了雙胞胎開心曬出家人合照表示我妹當媽媽⋯重點懷雙胞胎只見媽媽手指向妹妹微微隆起腹部氣氛相當歡樂黑人更笑說這應我媽今年震撼母親節禮物…感謝上帝安排將當舅舅喜悅藏不住消息公布吸引不少網友前來留言雙胞胎遺傳只能說家基因太強這也太狂恭喜黑人妹妹太猛恭喜期待飛飛翔翔幫忙顧雙胞胎樣子中時電子報,1
拍照墜瓦拉米步道邊坡 荷籍男救竟微笑2019-05-18 16:45 聯合報 記者 聯合報 記者 余衡 即時報導花蓮縣卓溪鄉瓦拉米步道1.8公里附近今天近中午時傳出意外一名外籍遊客失足墜落約20公尺深溪谷民眾見狀119報案消防隊集結警義消林務局玉山國家公園管理處共12人入山搜救約小時救起19歲荷蘭籍男子面露微笑表示拍照不慎滑倒搜救人員痛批浪費救災資源了解荷籍男子上午父母妹妹一同前往攀登瓦拉米步道行經1.8公里處附近時下切至觀瀑平台翻越柵欄溪谷旁不慎滑倒搜救人員獲報攜帶大批繩索扣環入山搜救發現荷籍男時意識清醒還能英文對話赤裸上身僅著四角褲懷疑當時正要前往玩水,有人走入海不見 宜蘭緊急救援中2019-05-18 19:33 聯合報 記者 聯合報 記者 羅建旺 即時報導宜蘭縣消防局今晚接獲海巡署轉報晚上點40分許壯圍鄉濱海路段埤海灘有民眾釣魚時同行妻女看到一個性別不詳走入海中未上岸之後不見人影沙灘留有一雙黑色鞋子海巡署搜救消防局緊急派員搶救中通知漁業電台轉知海上作業漁船協助並協請警方協助搜尋中,0
民進黨主導台灣同婚專法17日立法院正式過關南部不少民眾無法認同包括長老教會台南中會牧師机嘉勝直言教會明年總統選舉不會支持蔡英文前行政院長賴清德事後在臉書發表挺同言論出現情緒激動支持者退出挺賴社團群組台灣社會成為亞洲第一同志婚姻合法國家民風保守南台灣立刻出現反彈台南擁有83教會數萬教友長老教會台南中會不少教友出現不滿憤慨情緒是民進黨挺英派南部立委擔心影響明年選舉拒絕簽署支持長老教會台南中會牧師机嘉勝表示民進黨當初資深黨員蔡同榮林義雄推動公投如今沒公投放在眼裡違背去年底765萬張反同公投票民意長老教會尚未對外表明立場近日會開會決定作出反應直言明年不會支持蔡英文選總統賴清德臉書粉絲頁17日同婚專法過關發表挺同言論臉書社團立刻引起正反兩極民眾爭論手機聊天室支持者群組有情緒激動粉絲退出群組表達抗議諷刺同婚支持者幫賴清德選總統民進黨台南市黨部表示雖然網路上確有抗議同婚專法聲音黨部尚未接獲反同民眾抗議同婚情資中時 ,明天立法院將表決同婚相關專法蔡英文總統臉書表示現在很難人人滿意紛擾畫下句點總統指出司法院釋字748號解釋施行法草案立法院進行表決議題三年討論社會過許不同意見家庭裡世代間宗教團體內部造成裂痕現在很難人人滿意紛擾畫下句點說謝謝行政院竭盡心力歧見中找到平衡點更謝謝民進黨立法院黨團一位成員面對壓力最終採取一致態度解決問題明天關鍵時刻我要拜託民進黨立委知道身處極大壓力逆境當中繼續堅持民進黨價值說台灣一個同胞手足歧異生活同一塊土地家人希望民主過程包容差異相互體諒取代對立相愛的相守這將台灣令人感動風景中時 ,1
國際新聞中心綜合報導澳洲綠黨參議員華特斯Larissa Waters日創下澳洲政治史紀錄成為第一國會殿堂袒胸哺乳華特斯生孩子日首度回到上議院並帶孩子表決時哺乳推文說女兒阿里亞Alia感到驕傲 第一聯邦議會中哺乳嬰兒澳洲去年修法保障政治人物帶小孩工作場所容許國會殿堂哺乳創造一個家庭友善 議會環境此後始終沒有議員真的國會哺乳歐新社,沃特斯成為首位議會哺乳女議員路透即時新聞綜合報導首位議會哺乳議員澳洲綠黨國會議員沃特斯Larissa Waters昨天日議會哺乳成為澳洲首位國會哺乳女議員稱讚創造歷史綜合外媒報導沃特斯昨天帶著出生兩個月女兒艾莉亞Alia Joy進國會哺乳成功創下澳洲議會首例事後在臉書表示自豪女兒艾莉亞澳洲議會第一母親哺乳嬰兒強調澳洲需要家庭更友善更彈性工作環境人人負擔幼兒照顧澳洲去年立法允許下議院議員國會裡沃特斯第一澳洲議會哺乳議員之前歐洲多國議會女議員已有國會哺乳經驗沃特斯過去表示想更多年輕女性進入國會必須立法保障年輕媽媽爸爸更容易兼顧國會事務親職澳洲議會年前發生議員哺乳問題當時綠黨議員揚Sarah Hanson-Young歲女兒科拉Kora媽媽懷裡帶出參議院,2
男子準備翻過陽台玻璃圍牆圖擷mynamej3ff IG即時新聞綜合報導家中有養寵物總會毛小孩放在第一位常常牠赴湯蹈火加拿大多倫多名飼主24日為了將偷跑隔壁鄰居陽台愛貓帶回來竟然翻過陽台矮牆走過狹窄牆邊小路將愛貓鄰居陽台抱回這驚險過程附近路拍網友捏一把冷汗影片中的貓主人表示平時會廚房陽台出入口嬰兒用護欄阻擋愛貓出外沒想到事發當日愛貓偷偷越過護欄從陽台擠過玻璃矮牆底部空間溜隔壁鄰居陽台偷閒飼主原本想鄰居借道抱回愛貓沒想到鄰居眼看愛貓想原路回去差點玻璃牆卡到怕會出意外便決定硬著頭皮冒險翻過陽台矮牆外牆走鄰居陽台將愛貓救回家中男子救愛貓過程路人錄傳到網路網友紛紛男子行為大感佩服當人救的貓便會激發潛能一名英雄真是太勇敢我光看到腿軟走狹窄外牆邊緣前往鄰居家圖擷mynamej3ff IG成功將貓帶回住處圖擷mynamej3ff IG,山東滕州群大媽總會晚間聚集公園一起大笑圖擷tt wang YouTube即時新聞綜合報導中國山東最近群大媽晚上總會聚集公園一起張開雙臂仰天大笑詭異畫面看起邪教儀式恐怖公園附近居民倍感困擾綜合外媒報導近日山東滕州群大媽常常晚間點在公園集合配合張開雙手天上發出哈哈哈哈哈哈哈大笑聲大媽們相信每天大笑養生長壽擾亂附近居民生活居民表示這群大媽之前橋下練習大笑名大媽還因笑過頭掉進水裡淹死,0
波斯灣情勢緊張下周汽油公升喊漲0.3元2019-05-17 12:38 聯合報 記者 聯合報 記者 張語羚 即時報導波灣情勢緊張國際油價上揚 圖Ingimage 分享 facebook波斯灣地區情勢緊張國際油價應聲喊漲預估下周我國汽柴油公升恐漲0.30.4元95鉛汽油公升將漲30.4元累算月16日7D3B周均價為71.52美元上周70.02上漲1.50美元新台幣兌美元匯率31.121上周30.934貶值0.187元依浮動油價調整機制作業原則考慮亞鄰平穩措施預估下周汽柴油零售價格公升約調漲0.40.5元不過當95鉛汽油公升突破30元門檻時中油將會啟動平穩機制預估下周汽柴油公升漲幅0.30.4元估92鉛汽油公升28.9元95鉛汽油公升30.4元98鉛汽油公升32.4元超級柴油公升27元實際價格中油公布為準,影社會病要教育來醫 KUSO中醫診症下藥2019-05-17 22:02 聯合報 記者 聯合報 記者 章凱閎 即時報導教育創新品牌雜學校月16–17日舉辦亞州最大多元學習博覽會教育部資訊社群平台教育丸子現場設攤設計KUSO中醫診社會病要教育來醫為題提出20項當代文明病替路過民眾脈解籤並對症下藥教育丸子專案經理陳宥勳表示當代文明病包括親友吃飯一直滑手機科技冷漠症需要人情暖暖包買東西買到手斷掉消費主義需要定心丸火星文中毒太深需要辭海湯對症下藥,0
消防局獲報前往搶救巫靜婷翻攝苗栗縣栗縣造橋鄉處養雞場15日下午點半起火燃燒消防局獲報前往搶救花費約多小時將火勢熄滅火災發生無人受傷受困雞舍內約萬多隻幼雞不幸命喪火場賴姓業者指出傷亡幼雞剛進行放養竟遭祝融熊熊火勢將雞舍燒得僅剩骨架火勢控制出陣陣濃煙雞舍天花板骨架部分傾斜建築物燒得焦黑一片消防人員撲滅屋頂殘火現場殘留許多雞隻毛屑巫靜婷翻攝乾燥米糠燒得焦黑巫靜婷翻攝消防局第二大隊指出發生火災的養雞場面積約100坪獲報派出造橋頭屋龍特搜苗栗分隊人車前往搶救經查無人受困傷亡但裡面飼養肉雞不幸遭到火焚死傷慘重賴姓業者表示今早才將萬多隻幼雞放置雞舍裡大火一燒燒毀血本無歸消防局表示現場鋪設乾燥米糠疑似保溫燃燒瓦斯引燃雞舍真正起火原因仍待火調人員釐清中時 ,雲林縣北港鎮公民路棟民宅13日凌晨傳出火警起火點在樓屋內受困高層樓警消獲報立即出動雲梯車救援順利救出所有人屋主事表示擔任過義消家人高層樓待援幸運毫髮未傷獲救北港鎮公民路棟層樓民宅樓13日凌晨點許突然冒出濃煙住樓屋主睡夢中驚醒無法判斷樓火勢大小報警通知家人高層樓等待救援走樓頂樓見樓濃煙密布走出房間可能危險決定樓陽台待援雲林消防局獲報立即派遣北港水林元長消防分隊出動消防車雲梯車救護車共10輛人員20名由小隊長鄭文展帶隊救援抵達火場時樓不斷濃煙受困屋內消防人員用水柱控制火勢出動雲梯車將受困樓陽台救出頂樓人則消防人員引導隔壁樓逃出驚嚇驚魂未定均沒受傷消防人員事進入現場勘災初步研判起火點位樓廚房雲林縣消防局大隊長陳岳謄表示屋主得知起火帶家人高層樓待援避免強行闖出火場造成受傷可能性呼籲民眾面火災不要驚慌火勢尚小可考慮衝出火場若無法判斷火勢最好高層樓待援,0
本土劇女星李燕今18日證實交往一年趙駿亞分手稍早李燕被問此事僅說個性不合補充說硬要問到底不合太傷令外界好奇李燕先前談擇偶條件強調未來想要風花雪月平淡相守就夠似乎端倪37歲李燕歲趙駿亞一年前承認交往李燕過彰化縣議長謝典霖18月短命婚姻起初談離婚主因兩人口徑一致說生活時爭吵李燕稱個性差太多必須說這份婚姻幸福和諧沒有女人會放棄今年初受訪哽咽分享分手內幕原因直指四字不快樂李燕表示婚姻中適應不良價值觀落差我覺留在不快樂謝典霖不快樂當時趙駿亞交往中表示未來沒特別期待小孩想要了解相伴一定風花雪月生活穩穩當當一個陪伴趙駿亞今年初問到是否可能結婚搖頭表示不會當時外界倆口感情穩定有共識如今看來似乎暗示出問題中時電子報,台劇炮仔聲近來討論度頗高傳出女主角李燕即將領便當更網友發現59集溫馨婦女騎車接送時竟然半裸內褲男在後面曬日光浴網友驚喊太出戲炮仔聲外景拍攝意外半裸日光浴男入鏡當時背景音樂正播放城裡月光韻如機車後座父親肩膀哭泣小心翼翼摟父親腰畫面氛圍十分感人當機車呼嘯過時竟是完全不同風貌網友大呼太走戲根本就是城裡走光太出戲眼淚收回彩蛋太特殊下次全裸馬上去YouTube找女主角李燕傳出將領便當打破沉默回應傻眼貓咪我什麼話沒說欸驚爆……冠霖哥比喻老婆孩子死面前會悲痛到底靈感辭演中時電子報,0
