label,question,syn_question
Peonia Diamond Flair 18K玫瑰金鑽石耳環11萬9200元起鎮金店提供Peonia Diamond Flair 18K玫瑰金鑽石鍊墜萬7200元起鎮金店提供本周日母親節蛋糕康乃馨以珠寶鑲嵌成花朵風珠寶獻給母親不錯選擇百年丹麥精品喬治傑生GEORG JENSEN母親節發表限量復刻MOONLIGHT BLOSSOM系列項鍊以純銀重新復刻打造編號73編號54項鍊鑲嵌色彩寶包括海水藍綠玉髓紫丁香水晶拉長石橄欖水晶琥珀台灣全球首賣獨家優先上市鎮金店旗下頂級鑽石品牌彼愛麗Peonia Diamond鑽石母親節推出新品Flair菲兒系列時尚感圓形線條鑲滿鑽石並以精緻金珠飾金珠點綴閃耀美鑽周圍更添光采中央則是一朵盛開牡丹花優雅絢麗襯托出媽咪可比擬的美獻給母親耀眼祝福禮中時 ,母親節三軍總醫院億光文化基金會今天中午12 點湖院區樓西迴大廳舉辦感恩日子母親節音樂會簡文秀再次攜手三金歌王殷正洋古箏演奏家周進發及薩克斯風演奏家孫維廷同台演出唱歌音樂促進健康長壽方法活動特別邀請醫院病患醫護人員及志工一起聆賞並歡樂歌唱能夠抒發情感紓解壓力並用溫暖樂音來表達母親感謝叮囑在外拚遊子們平常一直忙碌工作忙記得撥個電話媽媽請安問個說聲 媽媽愛,1
台中市政府警察局第六分局何安派出所警友站強化照顧員警執勤安全讓員警夜晚執勤時皆安全上崗平安返所主動購買爆閃肩燈提供執勤員警使用提高辨識度降低意外發生率讓員警執勤更安心何安派出所警友站長曾騰明表示盼藉由勤務裝備升級員警執勤更加安全有效率守護社會治安穩定交通安全工作馬路虎口員警在外執勤處理事故時有意外發生第一線員警執勤安全避免意外危險發生增加辨識度提升安全保障何安警友站購買80組爆閃肩燈供執勤員警使用員警夜晚視線不良地方佩戴紅藍相間爆閃肩燈閃亮燈光路民眾清楚發現執勤員警位置讓員警在外執勤更安全便利更安心中時 ,幫助日籍坂倉夫婦尋回手機夫婦倆感激頻頻說阿里嗄狗依嘛絲黃國峰翻攝來台自助旅行日籍夫婦不慎把手機遺失計程車頓時盲人不知所措警方求助台中市警局春社派出所循線聯絡司機而司機已經將手機送高鐵服務台招領見二人人生地不熟警方主動帶兩夫婦高鐵領取令夫婦感激頻頻道謝說阿里嗄狗依嘛絲謝謝日籍坂倉夫婦日前來台進行三天二夜自由行旅程台中時一不小心把手機留在來時計程車警方求助春社派出所員警獲報前往彩虹眷村了解二夫婦見警到急得用日語求助過言語不通員警先將帶並以翻譯軟體溝通員警先知道下車地點時間循線查到搭乘計程車車號不到小時聯繫上司機司機表示已將手機送高鐵服務台招領見人生地不熟員警還熱心載高鐵領手機夫婦倆見手機失復感激得頻頻向員警用日語道謝還主動說與員警合照春社派出所長董力勳表示彩虹眷村外籍遊客相當提醒民眾出遊車或進出旅店務必再次檢查隨身攜帶物品避免貴重財物遺失玩得更盡興中時 ,0
南蘇丹軍人輪姦婦女還燒死婦女法新社即時新聞綜合報導南蘇丹軍人惡行令人髮指姦淫婦女完事後還放火燒死婦女聯合國駐蘇丹特派團The United Nations Mission in Sudan30日指出南蘇丹軍人手段相當兇殘美國國家廣播公司NBC News報導聯合國駐蘇丹特派團今表示南蘇丹軍人涉嫌殺害辜民眾搶奪村落物資更可怕軍人荒淫無度擅闖民宅輪姦婦女放火燒掉整個房子南蘇丹國際年輕國家2011年宣布獨立2013年爆發內戰南蘇丹人民解放軍SPLA叛軍陷入激戰南蘇丹軍人紀律不佳殺人綁架搶劫縱火家常便飯還想更新聞現在ＡＰＰ看新聞還能抽獎,印度一名75歲修女慘遭12名竊賊輪姦圖擷取自thehindu.com即時新聞綜合報導印度西孟加拉邦West Bengal納迪亞地區一處修道院學校昨夜遭12名惡徒闖進偷竊惡徒還進輪姦一名75歲修女目前印度警方已著手展開追捕行動thehindu報導12名竊賊闖進學校偷竊發現一名獨居房75歲修女其輪流性侵簡直毫無人性案發受害修女送往醫院接受治療警方目前逮到名犯人10仍然逃中印度當地民眾此案相當不滿已有不少上街高舉標語抗議呼籲印度政府將性侵罪修改死刑還想更新聞現在ＡＰＰ看新聞還能抽獎,1
空服員用廣播表示多花49.99美金購買額外氧氣乘客獲得氧氣現場乘客笑翻圖擷Youtube即時新聞綜合報導通常旅客剛上飛機時機組人員會進行救生衣氧氣罩安全教學美國一家航空公司最近卻將原本無趣教學成加入大量幽默笑話機上乘客聽笑翻綜合報導指出美國邊疆航空Frontier Airlines空服員最近進行安全教學廣播時大耍幽默先是故意救生衣講成比基尼開玩笑表示其實知道救生衣乘客知道快點告訴空服員幽默表示乘客救生衣沒有膨脹快點抓住隔壁乘客求救空服員隨後用廣播提醒當氧氣罩機艙壓急降掉時不要管它應該抓住一旁空服員吸氣還開玩笑表示有多花49.99美金約1536元新台幣購買額外氧氣乘客獲得氧氣現場乘客笑翻網友看到影片大笑空服員真的幽默有趣講得幽默更注意細節還想更新聞現在ＡＰＰ看新聞還能抽獎,"記者溫于德台北報導史男陳女搭乘美商夏威夷航空股份有限公司HAWAIIAN AIRLINES,INC.航空準備飛往美國夏威夷州檀香山市史男說班機飛前空服人員表示可能需要人氧氣瓶趕下機不滿提告損害賠償求償54萬需公司電子網頁公開道歉90日被告航空公司則說人確實有搭乘但史男飛前突向空服員表示因醫師提醒可能需要氧氣瓶航空公司確保乘客飛航安全由空服員向史男說明並建議需醫師作出適航診斷史男此時偕同陳女下機強調當時並未脅迫自認需賠償台北地院認為提告史男未主動提出證據證明航空公司服務不周未證明被脅迫下機不運送行李駁回史男陳女之訴可上訴夏威夷航空挨告要求官方網頁刊登道歉啟事90天記者溫于德翻攝還想更新聞現在ＡＰＰ看新聞還能抽獎",0
光天化日擺攤賣姊夫一名女網友臉書發文說三重地區河堤時看見一台發財車大辣辣路邊賣情趣用品按摩棒跳蛋看板字寫超級從遠方看清楚態度非常開放女網友不敢置信懷疑到底敢路邊買照片PO爆怨公社留言這攤姊夫基地三重河堤一賣最少十年屹立不搖騎車快年每天會擺航空版DVD這擺好久好久最少10年擺10年生意應該不錯晚上會發現很多買東西好不好網友們紛紛表示當場開封試用面有草坡⋯⋯小時候很多現在很少看到以前解碼棒糟糕透漏年齡跳蛋蛋字還有長腳寫錯會不會漏電翻攝 爆怨公社中時電子報,近日一名女網友Dcard分享學校附近看到徵人啟事照片曝光底下網友紛紛笑翻女網友表示中國科技大學附近路上看到有個還在施工裝潢店面外面掛一張明顯徵人紅布條上面竟寫不知賣不要先應徵女網友滿頭問號直說這應一個幽默老闆底下網友搞笑回覆知道做什麼不要先給薪水覺得有點心動前幾天看到特地停下差點車撞網友分享有趣廣告布條像是媽祖託夢說開早餐店中時電子報,0
大陸國台辦發言人馬曉光今日以新聞稿形式表示國民黨前主席中華青雁和平教育基金會董事長洪秀柱將率台灣各界代表團一行月12日至15日赴北京參訪兩岸各界人士將就兩岸關係民族未來共同關心議題開展話協商深入交換意見馬曉光提到今年月日大陸國家主席習近平在告台灣同胞書發表40周年紀念會發表重要講話新時代台工作提供基本行動指南陸方將台灣各界有識之士一道共同推動兩岸關係正確方向前進共創兩岸關係美好未來共享中華民族偉大復興光榮旺報 ,周玉蔻前年政論節目臉書上指新黨發言人王炳忠為大陸發展軍事訓練組織中共線民還說王父王進步帳戶匯進500萬元王氏父子認為周所言不實自訴周女涉嫌洩密誹謗罪台北地院判周女誹謗無罪洩密案受理全案可上訴聆判王炳忠表示調查過程中周女能力得到調查人員爆料那洩密問題應查清楚未來變成政治謀殺陰謀當權者透過特定媒體消息放出媒體加油添醋最後都不用負責將來變成政媒勾結前年12月19日清早王炳忠遭檢調大動作搜索約談案發周玉蔻接連政論節目臉書指王大陸發展軍事訓練組織中共線民和第五縱隊還說王父帳戶匯進折合台幣500萬元美金王炳忠父親遞狀自訴周玉蔻並附帶民事求償148萬7000元中時 ,0
全球鏈條大廠桂盟5306集團歐美自行車鏈條補修市場市占率持續擴增運動休閒車款高值化電動自行車製造市況轉佳月合併營收達4.4億元年增9.44自補修市場的營收成長更達17前月合併營收17.5億元2018年同期持平桂盟自行車鏈條補修市場耕耘成順應全球運動休閒自行車持續高值化驅動電動自行車也維持成長趨勢桂盟開發一系列產品呈現增長營收帶動一波新動能2019年月自補修市場高階及電動自行車專用鏈條合計營收年增超過10展望2019年桂盟表示2018年第三季合併營收觸底已經連三季度營收呈現成長態勢桂盟自行車鏈條補修市場中高階市場市佔率將持續提升機車零件事業部汽車正時系統車庫門系統事業部將陸續新客戶新產品加入為桂盟帶來新的營收成長動能工商 ,證券時報報導香港財經事務及庫務局表示滬港通深港通債券通北向交易互聯互通項目啟動運作暢順香港政府監管機構會繼續大陸研究優化互聯互通制度並涵蓋更投資產品香港會把握粵港澳大灣區機遇深化兩地金融市場互聯互通積極大陸各部委進相關政策包括擴大大灣區人民幣跨境使用規模範圍強化金融市場互聯互通目標工商 ,0
郭台銘川普朋友 沒資格做朋友2019-05-13 12:21 聯合報 記者 聯合報 記者 劉宛琳 即時報導鴻海董事長郭台銘記者林伯東攝影 分享 facebook 吳郭會登場針對鴻海董事長郭台銘今天談到國際盃世界盃媒體詢問針對川普中國貿易戰近激烈一點台灣會不會影響如有影響郭對策郭台銘表示提中美貿易戰希望台灣過程中做一個左右逢源受益者支配者郭台銘表示川普是一個尊敬美國總統朋友沒有資格做朋友只能說川普是一個專注拚經濟朋友中美貿易戰提希望台灣過程中做一個左右逢源受益者支配者,謝龍介預言韓國瑜總統初選出線 恐面臨問題2019-05-13 11:57 聯合報 記者 聯合報 記者 鄭維真 即時報導鴻海董事長郭台銘今天上午前往國民黨中央黨部黨主席吳敦義見面會談國民黨台南市黨部主委謝龍介指出高雄市長韓國瑜月議會結束可能會正面表達要不要加入總統選舉真的初選出線過程要面臨議員要求他辭市長職務網路聲量館長陳之漢支持嗆韓有人見縫插針建議韓國瑜議會大會結束前找館長談一談這段時間心路歷程謝龍介今天擔任POP搶先爆廣播節目代班主持人表示吳敦義今早郭台銘見面大概有意參選人最後見面禮拜三中常會將提出幾個總統大選方向一個一定韓國瑜委託書有人代表韓國瑜繳交500萬元作業費中央黨部韓自然而然成為總統初選民調選手主動被動並在月初完成民意調查時國民黨會提出真正候選人續整合工作相對重要謝龍介說韓國瑜初選出線議會剛休會一定會開臨時會要求韓國瑜辭掉高雄市長職務每天開記者會未來韓國瑜真要進入大選想面對高雄市議會,0
"14日午間收盤滬指報,893.35點跌0.36深成指報,061.80點跌0.46創指報,498.11點漲0.33新浪財經報導大陸滬深兩市14日大幅低開滬指開盤失守,900點早盤黃金豬肉概念股輪番走強帶動股指一度翻紅但盤中受農業股持續低迷影響兩市股指再度走低整體呈現寬幅震盪走勢股跌漲少市場人氣相對低迷上午盤面上國防軍工黃金概念豬肉類股漲幅高送轉預期農業種植摘帽類股跌幅居前工商 ",美中最新一輪貿易談判出爐前不畏美國提高中國商品關稅措施正式生效大陸股市飆漲逾3%受此激勵周五香港恆生指數收高0.84%28550.24點本周收跌5.1%創下2018年月最大單周跌幅國企股H股今日收漲0.79%10931.05點蘋果概念股表現強勢舜宇光學漲5.34%領漲藍籌股丘鈦科技漲6.38%比亞迪電子漲4.39%香港周一佛誕節假日港股休市時報資訊,1
"中美兩國相繼宣布懲罰性關稅兩國報復手段宣布14日亞洲股市及美股空方勢力暫時休息跡象14日台股集中市場持續呈現資減券減散戶持續退場外資避險操作持續14日台股外資借券賣出餘額721.43萬張單日增加8.5萬張集中市場融資餘額,253.6億元單日減少10.85億元融券餘額部分14日為32.55萬張單日減少1.34萬張外資月日至14日這七個交易日賣超台股集中市場達559.8億元賣超重災區國泰金2882遭外資賣超達53.65億元僅次台積電102億元股價跌幅更高達達11比台積電跌幅達6.23更大國泰金去年10月全球股災跌破均線年線半年線遲遲未收復權值股中屬弱勢股日國泰金股價失守季線14日更跳空大跌最低40.1元終場收40.45元創2016年11月10日以低點15日則止跌跡象外資賣超國泰金主要外資認為壽險業過去銷售保單保證利率超過保單占-成具有潛在利差損失工商 ","中美貿易戰火擴大外資月日反手調節台股累計七個交易日已賣超560億元惟外資仍逆勢買超統計京元電子正崴南茂台肥遠傳緯創台苯喬福卜蜂嘉泥致新晶技12檔個股擁現金發放率85～130之間現金殖利率4.55～8.06之間並獲外資法人近日積極買超千張京元電子月～14日來共獲得外資買超1.6萬張近日密集參加麥格理花旗外資券商法說會提升其財務透明度及能見度第一季每股稅後盈餘EPS0.31元優去年同期0.29元正崴預期今年業績逐季成長未來將積極開發消費性產品增加新產品新客戶突破成長近日獲外資買超,390張台苯目前現金殖利率高達第一季EPS衝上0.63元優異表現去年第四季0.11元大增倍獲得外資法人買盤青睞",1
電腦周邊商品販售店馮姓負責人2016年涉嫌電腦中安裝Window  ProfessionalWord 盜版軟體賣消費者遭微軟查獲台北地檢署調查依違反著作權法起訴馮微軟公司指控2016年12月21日至2017年月日馮男店販售電腦中非法重製Window  Professional版作業系統Office 2007 Professional Plus版文書處理軟體賣給顧客2017年月日至12日馮再度店擅自電腦中非法重製Window  Professional版作業系統Office 2007 Professional Plus版文書處理軟體轉賣給顧客馮男擅自客戶送修電腦中非法重製Office 2007 Professional Plus文書處理軟體將安裝盜版軟體台電腦陳列店內展售檢警2017年月30日搜索馮男公司查獲一批大補帖電腦主機物品檢方認為馮行為侵害微軟著作財產權依法起訴中時 ,歐美廣泛使用通訊軟體WhatsApp13日證實部分用戶遭駭客鎖定攻擊目標並未接起電話監視軟體自動安裝用戶裝置使用者續通話清單根本找不到這筆電紀錄呼籲全球15億用戶趕快更新軟體英國廣播公司BBC報導隸屬臉書WhatsApp周一證實背後策畫攻擊行動信以色列間諜軟體公司NSO集團NSO Group遭該公司否認WhatsApp表示內部安全團隊率先發現這起軟體漏洞並在月初時向部分人權團體安全供應商美國司法部分享這項訊息指出這家公司通常政府合作提供政府能夠接管用戶手機系統間諜軟體金融時報指出這家公司以色列NSO集團公司旗艦產品一款叫作飛馬Pegasus間諜軟體駭進用戶手機蒐集用戶語音相機所在地點等資料,0
台北港發生工人板車夾住命危意外資料記者羅沛德攝即時新聞綜合報導台北港今日上午11時許發生意外名40多歲男性工人疑似操作板車不慎遭到板車夾住沒生命跡象目前送醫急救三立新聞報導救護人員獲報抵達現場立即幫工人進行CPR隨後就將送往醫院救治還想更新聞現在ＡＰＰ看新聞還能抽獎,即時新聞綜合報導台北市松山區一棟大樓今日進行外牆補強工程一名工人意外15樓墜樓警消抵達後發現當場死亡中央社報導台北市消防局今日上午11時29分接獲報案松山區有工人墜樓連忙派出勤務人員前往救援警消抵後確認工人不幸身亡疑似進行外牆補強時重心不穩會摔落台北市松山區今日發生名工人墜樓死亡意外圖擷Google地圖還想更新聞現在ＡＰＰ看新聞還能抽獎,0
橫山分局員警宿舍破舊縣議員張良印希望儘速重建羅浚濱翻攝列為新竹縣定古蹟關西分駐期所長宿舍完工未外開放縣議員羅仕琦13日質詢指有外地遊客翻牆進入造成破壞縣議員張良印對橫山分局長宿舍荒廢和員警宿舍破舊要求儘速改建讓員警良好居住環境文化局長李猶龍答覆羅仕琦質詢說關西分駐所分期修繕期所長宿舍完工期工程進行中期規劃中目前所長宿舍活化工程還在執行同時將有易接手關西鎮公所討論管理事宜預計月底正式對外開放張良印議員以荒廢橫山分局長宿舍破舊有員警住宿舍照片指橫山分局人力不足基層員警工作時間長需要乾淨休息空間環境還能住縣警局長黃家琦說荒廢橫山分局長宿舍日據時代興建是不是屬文化資產歷史建築相關單位進一步勘察確認不具保存價值將連同員警宿舍考慮重建黃家琦並指目前照門派出所新埔分局長宿舍文化單位列歷史建築加上新埔分局海砂屋勢必要重建將會併中央爭取經費中時 ,北市警保大名員警去年月環東大道下交閘道處臨檢發現謝姓區姓毒蟲身上藏有海洛因驗尿呈現陽性反應但謝認為警察沒搜索票情況強行查看包包控告警察違法搜索妨害自由檢察官認為兩人毒品治安顧慮人口驗尿過程合法同意檢查包包沒有說不要行為認定過程合法對員警作出不起訴處分保安警察大隊黃姓簡姓員警去年月10日下午點多環東大道臨檢發現謝姓駕駛車輛看到警察緊急煞車車上區姓名乘客神情慌張員警要求查看副駕駛座包包並從菸盒找到隻香菸毒品快篩測試發現摻海洛因謝姓男子找來律師認為員警沒有搜索票竟要求人驗尿違法搜索包包檢察官認定員警車人有毒品治安列管人口合理懷疑同車的區藏有毒品近一步查看身上包包法有整個搜索過程不見謝說不要事後才說員警剝奪人行動自由違法搜索罪檢察官犯罪嫌不足對員警作出不起訴處分★中時電子報關心保護遠離毒品中時 ,0
解決水蜜桃不耐儲運容易損壞問題農委會農業試驗歷經10年研究成功育種出新品種水蜜桃台農號紅金果肉為罕見黃肉且富含胡蘿蔔素營養屬低海拔地區栽種早生品種未來量產盼提升農民收益台灣水蜜桃頗受民眾喜愛但產季春夏時節果樹常遭遇颱風大雨天災果農心血常付諸流水水蜜桃價格不斐農試指出為解決此問題特別利用所內保存多種桃品種進行育成之前育成扣除號的台農號共種低需冷性白肉水蜜桃農試接再厲花費10年時間成功研發出台農號紅金此為農試首次推出黃肉品種水蜜桃農試強調紅金開花期月下旬品種早其果形大且圓整平均一顆重達157公克因產季品種早可避開果實蠅危害高峰期梅雨季造成果實品質下降問題農試指出紅金桃類水果中視力保健最有幫助品種研究100公克紅金果肉含有8501200毫克類胡蘿蔔素較白肉品種營養更豐富採收運輸時損傷率少市場潛力高目前已積極推廣農民栽種中時 ,營養師需要執照執業且錄取率每年約10非常難考考上學校營養師開缺少桃園市目前50位校園營養師29位正職21位約聘教育局表示逐年將約聘轉為正職外依學校狀況每年開缺人數一定受少子化影響40班學校越來越少開缺勢必減少營養師執照難考醫院學校營養師工作錢少事了解校園營養師庶務繁雜正職薪水約萬5000元隨資歷往增加約聘更少約萬多元目前執業營養師沒有原因很多根本找不到工作營養師人數問題端看學校沒開缺約聘營養師編制營養師相較工作保障流動性高有家長擔心學童營養食安造成影響教育局對此表示今年位約聘營養師轉正職續依此模式逐年改善今年大溪國小永安國中等校都開營養師缺希望未來預算充裕情況逐年補足缺額,0
今夏NBA選秀會狀元郎最大熱門選錫安威廉森今天登上SLAM雜誌封面發下豪語下一個球季我表現錫安威廉森一名非常具有天賦年輕球員杜克藍魔一年級打出恐怖數據杜克大學八強賽飲恨出局掩蓋不了風采光芒依舊成為NBA選秀會狀元頭號熱門人選外界想要找一個錫安威廉森相似NBA球員來詹姆斯巴克利葛瑞芬坎普身為當事錫安威廉森不在意一個目標稱霸NBA錫安威廉斯表示看法任何人我會努力成為會努力打響錫安威廉森名字將會震撼整個NBA中時電子報,聯盟今天公布昨日暴龍七六G7裁判報告當中疏失有利於費城七六人輸得並冤枉Raptors Rundown vol. 33: The ShotFull :videocassette:: https:t.co1FLfbKIp6I pic.twitter.comXjhe6MfKPP — Toronto Raptors @Raptors 2019年月13日暴龍昨日著里歐納德石破天驚絕殺美技9290氣走費城創下NBA史上第一次搶七絕殺紀錄還讓大帝恩比德淚灑現場裁判報告中顯示比賽41.2秒暴龍當時8986領先分里歐納德持球進攻雷迪克防守已經拉扯里歐納德手臂當下裁判並未響哨里歐納德出手沒進當時裁判響哨里歐納德將站上罰球線兩罰俱中會領先優勢擴大至分不會有後來絕殺紀錄媒體質疑里歐納德記絕殺球疑似走步嫌疑今日裁判報告中沒有點出里歐納德那次出手違例中時電子報,0
漁民有愛海巡伸援 珍稀欖蠵龜重獲生機2019-05-12 09:59 聯合報 記者 聯合報 記者 羅紹平 即時報導漁民今天清晨東河鄉金樽漁港外海誤捕隻欖蠵龜漁民擔心放走受傷欖蠵龜恐不利牠茫茫大海中求生存主動通報海巡署東部分署13岸巡大隊獲報立即伸援手安置隻嬌客通報台東縣政政府農業畜產保育科善,種電衝擊黑琵棲地 台管處國家公園內不應設光電板2019-05-12 09:25 聯合報 記者 聯合報 記者 黃宣翰 即時報導保育人士憂心種電政策嚴重衝擊黑面琵鷺棲息台江國家公園管理處長謝偉松今天說台管處站經營管理保育國家公園立場園區黑琵棲息零損失重要目的尤其核心生態保育區及國家重要濕地範疇更應嚴格保護台管處認為台江國家公園範圍及台管理代管國家重要濕地範圍不應納入再生能源設施設置考量包含光電板風機以達保育目的台灣黑面琵鷺重要度冬區最新統計全球數量今年達到千463隻創下紀錄台南七股曾文溪口黑面琵鷺主要棲息數量停滯保育人士憂心鄰近嘉義縣布袋鹽田八區棲息因光電板黑琵也漸消失不少棲地面臨綠能種電食物源減少汙染衝擊謝偉松表示台江國家公園園區範圍以外地區涉及包括當地養殖業者權益地方政府相關事業主管機關權責認為應該審慎評估充分溝通等候達成共識再行推展,0
熱帶果后山竹2003年因果實蠅檢疫問題禁止進口睽違16年終解禁今年有望進口台灣許多人著大啖甜美滋味營養師表示山竹味道清甜富含山酮素有助抗癌抗氧化但屬含鉀高GI水果腎臟不好一天不宜吃超過顆心臟病患者糖尿病應慎食中國醫藥大學兒童醫院營養師吳欣茹ETtoday健康雲表示山竹營養價值高包含蛋白質糖類膳食纖維微生素CB葉酸鈣質鐵質鉀特殊植化素山酮素保護心血管抗癌抗氧化消除體內自由基吳欣茹說山竹營養豐富抗氧化作用強含鉀水果腎臟疾病民眾留意攝取份量提醒果肉84克為一份計算腎臟病患者一天不可超過份約莫顆山竹心臟病患者食用特別注意體內鉀離子突然升高容易引起心臟收縮血壓降低心律不整狀況山竹高GI升糖指數水果容易血糖飆升糖尿病患者應淺嚐即可解禁最快七月開放常溫山竹進口 饕客期待中時電子報,吃水果前到底削皮研究指出水果捨棄果皮恐怕會錯失許關鍵營養成分尤其蘋果皮有助防癌果肉一起吃效果更好早安健康報導近年研究指出蘋果皮預防前列腺癌乳癌具有正面功效醫學博士Michael Greger表示蘋果皮啟動抑制癌症蛋白質蘋果皮含有三萜類合物對抗肝癌腸癌乳癌具有顯著功效果肉一起吃更能共同作用蘋果富含植化素維生素纖維大量抗氧化物質吃一顆蘋果滿足每日需維生素C膳食纖維10%加上纖維可提高飽足感還可預防體重上升不想吃蘋果表面果蠟用溫熱水洗再用牙刷輕輕刷過去除檸檬沾少許小蘇打粉鹽巴反覆搓洗蘋果表面清水洗乾淨即可中時電子報,0
中證網報導大陸國金證券日前發布證金公司季投資報告顯示季證金公司共持有A股市值達8562.5億元人民幣占A股流通市值1.89行業配置集中金融行業比重達42對銀行持股市值占最大保險券商次之對銀行保險券商建築公用事業交通運輸配置比重20.112.79.26.65.45.0旺報 ,投資人擔心美中兩國未能即將召開貿易談判中達成協議周四香港恆生指數大跌近700點或2.39%收在28311.07點創兩個月新低國企股H股收跌2.27%11845.06點吉利汽車下跌5.99%領跌藍籌股蘋果概念股航空中資券商博奕大陸保險股大跌時報資訊,0
高雄市長韓國瑜表示當選總統 會高雄辦公王世堅解讀我要選總統我會選上高雄市長韓國瑜昨13日鬆口當選總統 會高雄辦公新總統高雄上班整個政治重心資源挹注會到南台灣發展雙子城雙首長概念整個南北之間可能達到真正平衡綠營首長台南市長黃偉哲率先讚對此王世堅表示支持王世堅14日中天電視新聞深喉嚨表示韓國瑜當選總統高雄上班紓解高雄人落寞舒緩總統行政院長緊張關係王世堅說台灣修憲後實行雙首長制以形成選舉總統選施政行政院長爽站行政院長立場總統放權乾脆一點總統班底找找行政院長當班長立法院罵行政院長會不爽韓國受訪說當選總統 會高雄辦公王世堅解讀我要選總統我會選上王世堅點出重點辦公問題選不選問題中時電子報,韓國瑜戰綠議員 甩無理要求重砲反擊高雄市議會昨日場面火爆民進黨議員康裕成用橋頭科學園區為題連番轟炸高雄市長韓國瑜短短十分質詢韓國瑜一下坐一下站共達18次而康挑釁語氣更韓國瑜動怒直言根本故意漏氣韓國瑜昨到議會備詢質詢橋頭科學園區問題時康裕成要求採一問一答方式要求韓國瑜站答詢短短十分質詢韓國瑜一下坐一下站共達18次康裕成幾近無禮質詢韓國瑜不甘示弱數度經發局伏局長回答回答雙方氣氛非常火爆質詢完幾名民進黨議員走向韓國瑜握手正在氣頭韓國瑜拒絕起身解釋講沒兩句議員集體走韓國瑜事後受訪表示巿政府一定尊重巿議會巿議員質詢一連串設計急著巿長漏氣心情建設高雄心情這是怪異中時電子報,1
賴清德提自經島 李彥秀自由經濟藍綠共識2019-05-13 14:37 聯合報 記者 聯合報 記者 劉宛琳 即時報導蔡英文總統反對自經區行政院前院長賴清德昨天說閣揆任內提出打造自由經濟島而國民黨支持自經區對此國民黨立委李彥秀表示看來提高提高台灣自由貿易比例促進自由經濟應該朝野共識李彥秀說共識那麼民進黨持續糾結洗產地假議題刻意迴避認為回歸實質面討論自經區自經島一個有利於台灣一種產業衝擊這才負責任政府擔憂洗產地農業衝擊自經島衝擊恐怕更不亞自貿區蔡總統日前說自經區違反FTA自由貿易協定精神聽起像是希望透過簽署FTA提高台灣自由貿易比例李彥秀認為實際問題蔡政府緊張兩岸關係目前台灣FTA簽署進度停滯經簽訂FTA國家占國貿易比例低邦交國馬政府時期早已簽訂我國整體經濟突破有限,影蔡英文兩岸戰略存疑 柯總統重要避戰2019-05-13 13:18 聯合報 記者 聯合報 記者 徐宇威 即時報導台北市長柯文哲究竟選不選2020動向備受關注尤其柯文哲近不斷利用周末時間走訪外縣市到校園演講及參訪外界懷疑會不會月時表態選總統對此柯文哲回應:沒說確定月宣布應該可能宣布天亮下雨敵軍走進預定陣地兩岸猿聲啼不住輕舟已過萬重山做,0
館長抱怨捐款沒收到感謝狀 韓國瑜加快速度2019-05-13 12:00 聯合報 記者 聯合報 記者 蔡孟妤 即時報導高市長韓國瑜上午高市議會受訪記者蔡孟妤攝影 分享 facebook 館長陳之漢日前說捐款50萬給高市府沒收到感謝狀高市長韓國瑜受訪說市府月30日先寄收據月10日寄出感謝狀各方善心人士高市府捐贈市府會檢討流程加快速度韓國瑜說很多有愛心人海內外捐助青創珍珠媽媽計畫雙語教育市府收據感謝狀再次感謝館長善心人士幫助高雄內政部母親節臉書發圖文疑似仿韓國瑜議會回覆高雄發大財口吻多次強調老媽開心批公器私用扮韓黑攻擊韓國瑜對此韓國瑜說覺得講得哏不錯話好玩效仿學習調侃一下接受範圍我個心胸寬追問是否接受韓說沒有關係帶點嘲諷性沒有關係哏歡迎使用網路正負評傳出現黃金交叉韓國瑜說沒關係努力分內工作做好網路上正負評我個謙虛接受,逛夜市能繳燃料費 高屏第一處星光服務站開張2019-05-13 15:00 聯合報 記者 聯合報 記者 徐白櫻 即時報導高雄區監理旗山監理站服務走入人群本月起開辦高屏兩地第一處星光巡迴服務站監理站人員前往美濃夜市提供機車燃料費補單繳納機車報廢多項服務便利假日返鄉白天務農農民朋友旗山監理站長楊財惠表示每月固定辦理一次夜間業務監理服務更接地氣各地監理站推動行動服務業務監理站人員至各地舉辦假日考照高齡駕駛檢測服務項目旗山監理站本月推出星光服務周五晚上前往美濃夜市擺攤宣導提供項業務服務旗山監理站指出星光服務晚上點受理點服務項目包含汽機車燃料費補單機車燃料費繳納高齡駕駛人認知功能測驗機車報廢通信地址住居所申請道路交通安全推廣及各項監理業務諮詢美濃夜市腹地寬廣鄰近貫穿杉林美濃兩地月光山隧道監理站首度進駐夜市設站服務不少逛夜市人潮順道服務站洽詢相關業務不少居民當場申請電子帳單汽機車燃料費提早繳納抽獎宣導效果頗佳一晚累積近百件申請案件,0
